Design,YYYY,MM,DD.dddddddddd,Accuracy,HH,MM_2,SS.sss,Accuracy_2,RMS,F,Bias,Resid,sDD,MM_3,SS.ss,Accuracy_3,RMS_2,F_2,Bias_2,Resid_2
99942,2021,03,04.79450 1,-194381.92,199,999,9991,182982.537000,00001,1,36152.2,609999,9999,1 C,57,,,,,
99942,2021,03,04.79478,1.000E-05,09,32,14.860,1.483E-01,1.897,F,0.000,-0.290,-08,36,05.10,1.000E-01,1.897,F,0.000,0.028
99942,2021,03,04.79605,1.000E-05,09,32,14.490,1.483E-01,1.897,F,0.000,-0.234,-08,36,01.60,1.000E-01,1.897,F,0.000,0.037
99942,2021,03,04.79732,1.000E-05,09,32,14.120,1.483E-01,1.897,F,0.000,-0.176,-08,35,58.10,1.000E-01,1.897,F,0.000,0.045
99942,2021,03,04.79859,1.000E-05,09,32,13.750,1.483E-01,1.897,F,0.000,-0.117,-08,35,54.70,1.000E-01,1.897,F,0.000,-0.048
99942,2021,03,04.79986,1.000E-05,09,32,13.370,1.483E-01,1.897,F,0.000,-0.205,-08,35,51.10,1.000E-01,1.897,F,0.000,0.059
99942,2021,03,04.80113,1.000E-05,09,32,13.000,1.483E-01,1.897,F,0.000,-0.143,-08,35,47.70,1.000E-01,1.897,F,0.000,-0.036
99942,2021,03,04.801451,1.000E-06,09,32,35.537,1.482E-02,5.000,F,0.000,0.405,-08,50,28.07,1.000E-02,5.000,F,0.000,-0.824
99942,2021,03,04.80145 1,-194426.22,200,000,0009,182313.619000,00000,6,36166.6,130000,0000,5 C,57,,,,,
99942,2021,03,04.80240,1.000E-05,09,32,12.620,1.483E-01,1.897,F,0.000,-0.228,-08,35,44.20,1.000E-01,1.897,F,0.000,-0.030
99942,2021,03,04.80367,1.000E-05,09,32,12.250,1.483E-01,1.897,F,0.000,-0.163,-08,35,40.70,1.000E-01,1.897,F,0.000,-0.026
99942,2021,03,04.80494,1.000E-05,09,32,11.880,1.483E-01,1.897,F,0.000,-0.097,-08,35,37.20,1.000E-01,1.897,F,0.000,-0.022
99942,2021,03,04.80622,1.000E-05,09,32,11.500,1.483E-01,1.897,F,0.000,-0.134,-08,35,33.70,1.000E-01,1.897,F,0.000,-0.046
99942,2021,03,04.80748,1.000E-05,09,32,11.130,1.483E-01,1.897,F,0.000,-0.109,-08,35,30.20,1.000E-01,1.897,F,0.000,-0.016
99942,2021,03,04.808396,1.000E-06,09,32,33.209,1.482E-02,5.000,F,0.000,1.114,-08,50,06.65,1.000E-02,5.000,F,0.000,0.521
99942,2021,03,04.80839 1,-194469.08,999,999,9997,181643.358999,99996,8,36180.7,010000,0000,1 C,57,,,,,
99942,2021,03,04.80875,1.000E-05,09,32,10.760,1.483E-01,1.897,F,0.000,-0.039,-08,35,26.70,1.000E-01,1.897,F,0.000,-0.014
99942,2021,03,04.81002,1.000E-05,09,32,10.380,1.483E-01,1.897,F,0.000,-0.117,-08,35,23.30,1.000E-01,1.897,F,0.000,-0.113
99942,2021,03,04.81129,1.000E-05,09,32,10.010,1.483E-01,1.897,F,0.000,-0.044,-08,35,19.70,1.000E-01,1.897,F,0.000,-0.012
99942,2021,03,04.81256,1.000E-05,09,32,09.640,1.483E-01,1.897,F,0.000,0.029,-08,35,16.20,1.000E-01,1.897,F,0.000,-0.012
99942,2021,03,04.81383,1.000E-05,09,32,09.260,1.483E-01,1.897,F,0.000,-0.044,-08,35,12.70,1.000E-01,1.897,F,0.000,-0.013
99942,2021,03,04.81441,1.000E-05,09,32,09.900,1.483E-01,1.000,F,-0.031,-0.077,-08,35,13.70,1.000E-01,1.000,F,0.010,0.154
99942,2021,03,04.815340,1.000E-06,09,32,30.806,1.482E-02,5.000,F,0.000,0.704,-08,49,46.96,1.000E-02,5.000,F,0.000,0.131
99942,2021,03,04.81534 1,-194510.51,600,000,0003,180971.757000,00001,2,36194.5,229999,9999,4 C,57,,,,,
99942,2021,03,04.81814,1.000E-05,09,32,08.800,1.483E-01,1.000,F,-0.031,-0.258,-08,35,03.70,1.000E-01,1.000,F,0.010,-0.089
99942,2021,03,04.82061,1.000E-05,09,32,07.250,1.483E-01,1.897,F,0.000,-0.143,-08,34,53.90,1.000E-01,1.897,F,0.000,0.087
99942,2021,03,04.82188,1.000E-05,09,32,06.870,1.483E-01,1.897,F,0.000,-0.210,-08,34,50.40,1.000E-01,1.897,F,0.000,0.082
99942,2021,03,04.822285,1.000E-06,09,32,28.423,1.482E-02,5.000,F,0.000,0.594,-08,49,27.59,1.000E-02,5.000,F,0.000,-0.592
99942,2021,03,04.82228 1,-194550.49,499,999,9995,180298.810999,99998,7,36208.0,790000,0001,2 C,57,,,,,
99942,2021,03,04.82315,1.000E-05,09,32,06.500,1.483E-01,1.897,F,0.000,-0.128,-08,34,46.90,1.000E-01,1.897,F,0.000,0.076
99942,2021,03,04.82321,1.000E-05,09,32,07.320,1.483E-01,1.000,F,-0.031,-0.255,-08,34,49.40,1.000E-01,1.000,F,0.010,0.281
99942,2021,03,04.82442,1.000E-05,09,32,06.130,1.483E-01,1.897,F,0.000,-0.045,-08,34,43.40,1.000E-01,1.897,F,0.000,0.070
99942,2021,03,04.82569,1.000E-05,09,32,05.740,1.483E-01,1.897,F,0.000,-0.258,-08,34,39.90,1.000E-01,1.897,F,0.000,0.063
99942,2021,03,04.82696,1.000E-05,09,32,05.370,1.483E-01,1.897,F,0.000,-0.173,-08,34,36.40,1.000E-01,1.897,F,0.000,0.055
99942,2021,03,04.82823,1.000E-05,09,32,04.990,1.483E-01,1.897,F,0.000,-0.236,-08,34,32.90,1.000E-01,1.897,F,0.000,0.047
99942,2021,03,04.829229,1.000E-06,09,32,26.059,1.482E-02,5.000,F,0.000,0.759,-08,49,07.43,1.000E-02,5.000,F,0.000,-0.531
99942,2021,03,04.82922 1,-194589.01,999,999,9990,179624.519999,99999,0,36221.3,659999,9999,5 C,57,,,,,
99942,2021,03,04.82950,1.000E-05,09,32,04.620,1.483E-01,1.897,F,0.000,-0.150,-08,34,29.40,1.000E-01,1.897,F,0.000,0.038
99942,2021,03,04.83077,1.000E-05,09,32,04.240,1.483E-01,1.897,F,0.000,-0.212,-08,34,25.90,1.000E-01,1.897,F,0.000,0.028
99942,2021,03,04.83204,1.000E-05,09,32,03.870,1.483E-01,1.897,F,0.000,-0.124,-08,34,22.40,1.000E-01,1.897,F,0.000,0.017
99942,2021,03,04.83330,1.000E-05,09,32,03.490,1.483E-01,1.897,F,0.000,-0.229,-08,34,18.90,1.000E-01,1.897,F,0.000,0.034
99942,2021,03,04.83458,1.000E-05,09,32,03.120,1.483E-01,1.897,F,0.000,-0.096,-08,34,15.40,1.000E-01,1.897,F,0.000,-0.006
99942,2021,03,04.83585,1.000E-05,09,32,02.740,1.483E-01,1.897,F,0.000,-0.155,-08,34,11.90,1.000E-01,1.897,F,0.000,-0.018
99942,2021,03,04.836174,1.000E-06,09,32,23.688,1.482E-02,5.000,F,0.000,0.822,-08,48,46.48,1.000E-02,5.000,F,0.000,0.308
99942,2021,03,04.83617 1,-194626.08,199,999,9995,178948.883000,00000,2,36234.3,830000,0000,2 C,57,,,,,
99942,2021,03,04.83712,1.000E-05,09,32,02.360,1.483E-01,1.897,F,0.000,-0.213,-08,34,08.30,1.000E-01,1.897,F,0.000,0.069
99942,2021,03,04.83838,1.000E-05,09,32,01.990,1.483E-01,1.897,F,0.000,-0.167,-08,34,04.90,1.000E-01,1.897,F,0.000,-0.017
99942,2021,03,04.83966,1.000E-05,09,32,01.610,1.483E-01,1.897,F,0.000,-0.180,-08,34,01.30,1.000E-01,1.897,F,0.000,0.040
99942,2021,03,04.84093,1.000E-05,09,32,01.240,1.483E-01,1.897,F,0.000,-0.089,-08,33,57.90,1.000E-01,1.897,F,0.000,-0.075
99942,2021,03,04.84219,1.000E-05,09,32,00.870,1.483E-01,1.897,F,0.000,-0.041,-08,33,54.30,1.000E-01,1.897,F,0.000,0.037
99942,2021,03,04.843118,1.000E-06,09,32,21.269,1.482E-02,5.000,F,0.000,0.168,-08,48,26.75,1.000E-02,5.000,F,0.000,-0.080
99942,2021,03,04.84311 1,-194661.67,499,999,9988,178271.897999,99998,6,36247.1,289999,9999,4 C,57,,,,,
99942,2021,03,04.84346,1.000E-05,09,32,00.490,1.483E-01,1.897,F,0.000,-0.097,-08,33,50.80,1.000E-01,1.897,F,0.000,0.020
99942,2021,03,04.84474,1.000E-05,09,32,00.110,1.483E-01,1.897,F,0.000,-0.109,-08,33,47.30,1.000E-01,1.897,F,0.000,-0.025
99942,2021,03,04.850062,1.000E-06,09,32,18.910,1.482E-02,5.000,F,0.000,0.401,-08,48,07.09,1.000E-02,5.000,F,0.000,-0.547
99942,2021,03,04.85006 1,-194695.79,099,999,9997,177593.562999,99999,5,36259.6,019999,9999,2 C,57,,,,,
99942,2021,03,04.857007,1.000E-06,09,32,16.500,1.482E-02,5.000,F,0.000,-0.120,-08,47,46.54,1.000E-02,5.000,F,0.000,-0.136
99942,2021,03,04.85700 1,-194728.42,399,999,9999,176913.878999,99998,6,36271.8,020000,0000,3 C,57,,,,,
99942,2021,03,04.863951,1.000E-06,09,32,14.167,1.482E-02,5.000,F,0.000,0.494,-08,47,25.62,1.000E-02,5.000,F,0.000,0.639
99942,2021,03,04.86395 1,-194759.56,500,000,0002,176232.842000,00000,4,36283.7,260000,0001,0 C,57,,,,,
99942,2021,03,04.87069,1.000E-05,09,31,51.890,1.483E-01,1.200,F,0.000,-0.116,-08,32,42.20,1.000E-01,1.200,F,0.000,0.090
99942,2021,03,04.870896,1.000E-06,09,32,11.738,1.482E-02,5.000,F,0.000,-0.313,-08,47,06.00,1.000E-02,5.000,F,0.000,0.102
99942,2021,03,04.87089 1,-194789.20,699,999,9995,175550.451999,99999,0,36295.3,730000,0000,0 C,57,,,,,
99942,2021,03,04.87176,1.000E-05,09,31,51.580,1.483E-01,1.200,F,0.000,-0.070,-08,32,39.40,1.000E-01,1.200,F,0.000,-0.094
99942,2021,03,04.87284,1.000E-05,09,31,51.260,1.483E-01,1.200,F,0.000,-0.129,-08,32,36.20,1.000E-01,1.200,F,0.000,0.094
99942,2021,03,04.877840,1.000E-06,09,32,09.398,1.482E-02,5.000,F,0.000,0.192,-08,46,46.34,1.000E-02,5.000,F,0.000,-0.402
99942,2021,03,04.87784 1,-194817.34,200,000,0004,174866.706999,99999,5,36306.7,419999,9999,1 C,57,,,,,
99942,2021,03,04.87926,1.000E-05,09,31,49.390,1.483E-01,1.200,F,0.000,-0.016,-08,32,18.50,1.000E-01,1.200,F,0.000,-0.120
99942,2021,03,04.880285,1.000E-06,09,31,49.920,1.483E-01,0.600,F,0.000,0.025,-08,32,15.40,1.000E-01,0.600,F,0.000,-0.094
99942,2021,03,04.88032,1.000E-05,09,31,49.080,1.483E-01,1.200,F,0.000,-0.018,-08,32,15.30,1.000E-01,1.200,F,0.000,0.121
99942,2021,03,04.880763,1.000E-06,09,31,49.970,1.483E-01,1.039,F,0.000,-0.268,-08,32,15.20,1.000E-01,1.039,F,0.000,-0.243
99942,2021,03,04.88354,1.000E-05,09,31,48.130,1.483E-01,1.200,F,0.000,-0.152,-08,32,06.40,1.000E-01,1.200,F,0.000,0.029
99942,2021,03,04.88462,1.000E-05,09,31,47.820,1.483E-01,1.200,F,0.000,-0.071,-08,32,03.50,1.000E-01,1.200,F,0.000,-0.088
99942,2021,03,04.884785,1.000E-06,09,32,07.034,1.482E-02,5.000,F,0.000,0.344,-08,46,26.04,1.000E-02,5.000,F,0.000,-0.278
99942,2021,03,04.88478 1,-194843.96,400,000,0007,174181.606999,99998,9,36317.8,309999,9999,1 C,57,,,,,
99942,2021,03,04.88568,1.000E-05,09,31,47.520,1.483E-01,1.200,F,0.000,0.071,-08,32,00.50,1.000E-01,1.200,F,0.000,-0.049
99942,2021,03,04.888294,1.000E-06,09,31,47.590,1.483E-01,0.600,F,0.000,0.310,-08,31,53.20,1.000E-01,0.600,F,0.000,-0.174
99942,2021,03,04.891493,1.000E-06,09,31,46.840,1.483E-01,1.039,F,0.000,-0.082,-08,31,45.20,1.000E-01,1.039,F,0.000,-0.068
99942,2021,03,04.891729,1.000E-06,09,32,04.663,1.482E-02,5.000,F,0.000,0.385,-08,46,04.69,1.000E-02,5.000,F,0.000,0.889
99942,2021,03,04.89172 1,-194869.06,400,000,0013,173495.149999,99999,4,36328.6,389999,9999,6 C,57,,,,,
99942,2021,03,04.897023,1.000E-06,09,31,45.010,1.483E-01,0.600,F,0.000,-0.000,-08,31,28.90,1.000E-01,0.600,F,0.000,-0.185
99942,2021,03,04.898673,1.000E-06,09,32,02.306,1.482E-02,5.000,F,0.000,0.631,-08,45,45.32,1.000E-02,5.000,F,0.000,0.067
99942,2021,03,04.89867 1,-194892.63,500,000,0009,172807.334000,00000,3,36339.1,649999,9999,4 C,57,,,,,
99942,2021,03,04.899320,1.000E-06,09,31,44.550,1.483E-01,1.039,F,0.000,-0.061,-08,31,23.30,1.000E-01,1.039,F,0.000,0.049
99942,2021,03,04.902210,1.000E-06,09,31,43.720,1.483E-01,1.039,F,0.000,0.174,-08,31,15.00,1.000E-01,1.039,F,0.000,0.300
99942,2021,03,04.905618,1.000E-06,09,31,59.947,1.483E-02,5.000,F,0.000,0.849,-08,45,25.81,1.000E-02,5.000,F,0.000,-0.627
99942,2021,03,04.90561 1,-194914.66,800,000,0005,172118.157999,99999,6,36349.4,049999,9999,9 C,57,,,,,
99942,2021,03,04.912562,1.000E-06,09,31,57.574,1.483E-02,5.000,F,0.000,0.853,-08,45,05.29,1.000E-02,5.000,F,0.000,-0.318
99942,2021,03,04.91256 1,-194935.15,700,000,0007,171427.620999,99998,5,36359.3,609999,9997,5 C,57,,,,,
99942,2021,03,04.912934,1.000E-06,09,31,40.580,1.483E-01,1.039,F,0.000,0.124,-08,30,45.50,1.000E-01,1.039,F,0.000,-0.095
99942,2021,03,04.919507,1.000E-06,09,31,55.183,1.483E-02,5.000,F,0.000,0.591,-08,44,44.34,1.000E-02,5.000,F,0.000,0.409
99942,2021,03,04.91950 1,-194954.09,299,999,9993,170735.722000,00000,9,36369.0,289999,9999,5 C,57,,,,,
99942,2021,03,04.923657,1.000E-06,09,31,37.440,1.484E-01,1.039,F,0.000,0.015,-08,30,15.40,1.000E-01,1.039,F,0.000,0.070
99942,2021,03,04.926451,1.000E-06,09,31,52.790,1.483E-02,5.000,F,0.000,0.293,-08,44,24.58,1.000E-02,5.000,F,0.000,-0.060
99942,2021,03,04.92645 1,-194971.46,799,999,9993,170042.459000,00000,3,36378.4,079999,9999,6 C,57,,,,,
99942,2021,03,04.933396,1.000E-06,09,31,50.434,1.483E-02,5.000,F,0.000,0.544,-08,44,05.10,1.000E-02,5.000,F,0.000,-0.822
99942,2021,03,04.93339 1,-194987.27,400,000,0005,169347.831000,00000,6,36387.4,959999,9998,5 C,57,,,,,
99942,2021,03,04.935203,1.000E-06,09,31,34.070,1.484E-01,1.039,F,0.000,-0.021,-08,29,43.10,1.000E-01,1.039,F,0.000,0.091
99942,2021,03,04.937267,1.000E-06,09,31,33.480,1.484E-01,1.039,F,0.000,0.147,-08,29,37.30,1.000E-01,1.039,F,0.000,0.115
99942,2021,03,04.940340,1.000E-06,09,31,48.091,1.483E-02,5.000,F,0.000,0.981,-08,43,43.86,1.000E-02,5.000,F,0.000,0.169
99942,2021,03,04.94034 1,-195001.50,399,999,9986,168651.837000,00002,9,36396.2,930000,0001,2 C,57,,,,,
99942,2021,03,04.94413,1.000E-05,09,31,30.550,1.484E-01,1.200,F,0.000,-0.110,-08,29,16.60,1.000E-01,1.200,F,0.000,-0.050
99942,2021,03,04.946748,1.000E-06,09,31,30.710,1.484E-01,1.039,F,0.000,-0.017,-08,29,11.00,1.000E-01,1.039,F,0.000,-0.133
99942,2021,03,04.947285,1.000E-06,09,31,45.691,1.483E-02,5.000,F,0.000,0.574,-08,43,23.95,1.000E-02,5.000,F,0.000,-0.181
99942,2021,03,04.94728 1,-195014.14,900,000,0005,167954.475000,00000,6,36404.7,960000,0000,2 C,57,,,,,
99942,2021,03,04.95152,1.000E-05,09,31,28.430,1.484E-01,1.200,F,0.000,-0.056,-08,28,55.90,1.000E-01,1.200,F,0.000,-0.152
99942,2021,03,04.954229,1.000E-06,09,31,43.639,1.483E-02,5.000,F,0.000,5.320,-08,43,07.82,1.000E-02,5.000,F,0.000,-4.319
99942,2021,03,04.95422 1,-195025.20,000,000,0012,167255.744999,99999,5,36413.0,049999,9999,0 C,57,,,,,
99942,2021,03,04.95468,1.000E-05,09,31,27.520,1.484E-01,1.200,F,0.000,-0.109,-08,28,46.70,1.000E-01,1.200,F,0.000,0.149
99942,2021,03,04.95787,1.000E-05,09,31,26.600,1.484E-01,1.200,F,0.000,-0.199,-08,28,37.80,1.000E-01,1.200,F,0.000,0.061
99942,2021,03,04.959122,1.000E-06,09,31,27.130,1.484E-01,1.039,F,0.000,0.165,-08,28,36.30,1.000E-01,1.039,F,0.000,-0.130
99942,2021,03,04.96109,1.000E-05,09,31,25.670,1.484E-01,1.200,F,0.000,-0.326,-08,28,28.80,1.000E-01,1.200,F,0.000,-0.013
99942,2021,03,04.96215,1.000E-05,09,31,25.370,1.484E-01,1.200,F,0.000,-0.280,-08,28,25.70,1.000E-01,1.200,F,0.000,0.099
99942,2021,03,04.969853,1.000E-06,09,31,24.020,1.484E-01,1.039,F,0.000,0.110,-08,28,05.80,1.000E-01,1.039,F,0.000,0.238
99942,2021,03,04.975062,1.000E-06,09,31,36.206,1.483E-02,5.000,F,0.000,0.609,-08,42,02.70,1.000E-02,5.000,F,0.000,-0.062
99942,2021,03,04.97506 1,-195048.71,400,000,0007,165151.326999,99999,0,36435.8,429999,9999,3 C,57,,,,,
99942,2021,03,04.975209,1.000E-06,09,31,22.470,1.484E-01,1.039,F,0.000,0.065,-08,27,50.80,1.000E-01,1.039,F,0.000,0.185
99942,2021,03,04.97714,1.000E-05,09,31,21.070,1.484E-01,1.200,F,0.000,-0.686,-08,27,43.50,1.000E-01,1.200,F,0.000,0.011
99942,2021,03,04.98051,1.000E-05,09,31,20.090,1.484E-01,1.200,F,0.000,-1.029,-08,27,34.30,1.000E-01,1.200,F,0.000,-0.304
99942,2021,03,04.982007,1.000E-06,09,31,33.842,1.483E-02,5.000,F,0.000,0.720,-08,41,43.15,1.000E-02,5.000,F,0.000,-0.821
99942,2021,03,04.98200 1,-195053.30,999,999,9998,164447.108999,99999,7,36442.8,550000,0000,3 C,57,,,,,
99942,2021,03,04.988951,1.000E-06,09,31,31.481,1.483E-02,5.000,F,0.000,0.868,-08,41,22.27,1.000E-02,5.000,F,0.000,-0.257
99942,2021,03,04.98895 1,-195056.27,199,999,9997,163741.515000,00001,4,36449.5,639999,9999,8 C,57,,,,,
99942,2021,03,04.995896,1.000E-06,09,31,29.095,1.483E-02,5.000,F,0.000,0.645,-08,41,01.25,1.000E-02,5.000,F,0.000,0.435
99942,2021,03,04.99589 1,-195057.58,999,999,9997,163034.545000,00001,3,36455.9,679999,9999,3 C,57,,,,,
99942,2021,03,05.002840,1.000E-06,09,31,26.726,1.483E-02,5.000,F,0.000,0.668,-08,40,41.59,1.000E-02,5.000,F,0.000,-0.240
99942,2021,03,05.00284 1,-195057.25,599,999,9994,162326.198000,00000,4,36462.0,659999,9999,9 C,57,,,,,
99942,2021,03,05.009785,1.000E-06,09,31,24.353,1.483E-02,5.000,F,0.000,0.631,-08,40,21.83,1.000E-02,5.000,F,0.000,-0.827
99942,2021,03,05.00978 1,-195055.26,099,999,9999,161616.472000,00000,9,36467.8,560000,0000,0 C,57,,,,,
99942,2021,03,05.016729,1.000E-06,09,31,21.986,1.483E-02,5.000,F,0.000,0.676,-08,40,00.80,1.000E-02,5.000,F,0.000,-0.151
99942,2021,03,05.01672 1,-195051.59,700,000,0009,160905.364999,99999,1,36473.3,350000,0000,6 C,57,,,,,
99942,2021,03,05.023673,1.000E-06,09,31,19.637,1.483E-02,5.000,F,0.000,0.984,-08,39,39.74,1.000E-02,5.000,F,0.000,0.544
99942,2021,03,05.02367 1,-195046.25,500,000,0005,160192.877999,99999,7,36478.5,029999,9999,7 C,57,,,,,
99942,2021,03,05.030618,1.000E-06,09,31,17.201,1.483E-02,5.000,F,0.000,0.002,-08,39,19.98,1.000E-02,5.000,F,0.000,-0.072
99942,2021,03,05.03061 1,-195039.22,599,999,9995,159479.008000,00000,2,36483.3,579999,9999,3 C,57,,,,,
99942,2021,03,05.037562,1.000E-06,09,31,14.866,1.483E-02,5.000,F,0.000,0.509,-08,38,59.53,1.000E-02,5.000,F,0.000,-0.006
99942,2021,03,05.03756 1,-195030.50,000,000,0000,158763.753999,99998,6,36487.8,980000,0000,1 C,57,,,,,
99942,2021,03,05.044507,1.000E-06,09,31,12.439,1.483E-02,5.000,F,0.000,-0.347,-08,38,38.26,1.000E-02,5.000,F,0.000,0.868
99942,2021,03,05.04450 1,-195020.06,899,999,9989,158047.116000,00000,9,36492.1,220000,0000,3 C,57,,,,,
99942,2021,03,05.051451,1.000E-06,09,31,10.150,1.483E-02,5.000,F,0.000,0.835,-08,38,18.78,1.000E-02,5.000,F,0.000,-0.056
99942,2021,03,05.05145 1,-195007.92,399,999,9999,157329.092000,00000,4,36496.0,259999,9999,8 C,57,,,,,
99942,2021,03,05.085901,1.000E-06,09,30,57.310,1.484E-01,0.600,F,0.000,-0.238,-08,22,37.60,1.000E-01,0.600,F,0.000,-0.002
99942,2021,03,05.120052,1.000E-06,09,30,47.430,1.484E-01,0.600,F,0.000,-0.104,-08,21,03.20,1.000E-01,0.600,F,0.000,0.195
99942,2021,03,05.148423,1.000E-06,09,30,39.140,1.484E-01,0.600,F,0.000,-0.258,-08,19,44.90,1.000E-01,0.600,F,0.000,-0.082
99942,2021,03,05.169507,1.000E-06,09,30,29.878,1.483E-02,5.000,F,0.000,0.108,-08,32,29.72,1.000E-02,5.000,F,0.000,0.593
99942,2021,03,05.16950 1,-194530.02,499,999,9994,144909.547999,99998,1,36511.9,049999,9998,4 C,57,,,,,
99942,2021,03,05.183396,1.000E-06,09,30,25.186,1.483E-02,5.000,F,0.000,0.606,-08,31,49.62,1.000E-02,5.000,F,0.000,-0.491
99942,2021,03,05.18339 1,-194438.84,500,000,0001,143421.825000,00001,2,36507.2,589999,9999,1 C,57,,,,,
99942,2021,03,05.190340,1.000E-06,09,30,22.788,1.483E-02,5.000,F,0.000,0.073,-08,31,28.85,1.000E-02,5.000,F,0.000,-0.326
99942,2021,03,05.19034 1,-194390.39,300,000,0011,142675.853999,99999,2,36504.4,020000,0000,2 C,57,,,,,
99942,2021,03,05.204229,1.000E-06,09,30,18.098,1.483E-02,5.000,F,0.000,0.566,-08,30,47.16,1.000E-02,5.000,F,0.000,0.118
99942,2021,03,05.20422 1,-194287.70,900,000,0003,141179.687000,00000,5,36497.6,100000,0000,1 C,57,,,,,
99942,2021,03,05.211173,1.000E-06,09,30,15.722,1.483E-02,5.000,F,0.000,0.342,-08,30,27.29,1.000E-02,5.000,F,0.000,-0.649
99942,2021,03,05.21117 1,-194233.45,699,999,9995,140429.489999,99999,1,36493.6,699999,9999,1 C,57,,,,,
99942,2021,03,05.218118,1.000E-06,09,30,13.354,1.484E-02,5.000,F,0.000,0.234,-08,30,06.08,1.000E-02,5.000,F,0.000,-0.089
99942,2021,03,05.21811 1,-194177.24,799,999,9992,139677.882000,00001,2,36489.3,650000,0000,5 C,57,,,,,
99942,2021,03,05.232007,1.000E-06,09,30,08.611,1.484E-02,5.000,F,0.000,-0.107,-08,29,24.90,1.000E-02,5.000,F,0.000,-0.239
99942,2021,03,05.23200 1,-194058.92,100,000,0002,138170.432999,99999,0,36479.6,499999,9999,4 C,57,,,,,
99942,2021,03,05.238951,1.000E-06,09,30,06.266,1.484E-02,5.000,F,0.000,0.103,-08,29,04.52,1.000E-02,5.000,F,0.000,-0.538
99942,2021,03,05.23895 1,-193996.77,999,999,9999,137414.589999,99999,7,36474.2,369999,9999,4 C,57,,,,,
99942,2021,03,05.245896,1.000E-06,09,30,03.888,1.484E-02,5.000,F,0.000,-0.178,-08,28,42.53,1.000E-02,5.000,F,0.000,0.759
99942,2021,03,05.24589 1,-193932.63,800,000,0006,136657.333000,00001,3,36468.4,490000,0000,1 C,57,,,,,
99942,2021,03,05.252840,1.000E-06,09,30,01.577,1.484E-02,5.000,F,0.000,0.524,-08,28,22.58,1.000E-02,5.000,F,0.000,0.009
99942,2021,03,05.25284 1,-193866.48,399,999,9997,135898.662000,00001,1,36462.2,850000,0000,3 C,57,,,,,
99942,2021,03,05.259784,1.000E-06,09,29,59.172,1.484E-02,5.000,F,0.000,-0.175,-08,28,02.10,1.000E-02,5.000,F,0.000,-0.222
99942,2021,03,05.25978 1,-193798.30,799,999,9990,135138.576000,00000,1,36455.7,430000,0000,2 C,57,,,,,
99942,2021,03,05.26522,1.000E-05,09,30,06.250,1.485E-01,0.612,F,-0.005,-0.207,-08,14,10.20,1.000E-01,0.612,F,0.047,0.151
99942,2021,03,05.266729,1.000E-06,09,29,56.861,1.484E-02,5.000,F,0.000,0.517,-08,27,41.11,1.000E-02,5.000,F,0.000,0.043
99942,2021,03,05.26672 1,-193728.09,599,999,9990,134377.075000,00001,2,36448.8,199999,9999,2 C,57,,,,,
99942,2021,03,05.273673,1.000E-06,09,29,54.502,1.484E-02,5.000,F,0.000,0.487,-08,27,20.02,1.000E-02,5.000,F,0.000,0.400
99942,2021,03,05.27367 1,-193655.83,700,000,0000,133614.157000,00000,7,36441.5,129999,9999,9 C,57,,,,,
99942,2021,03,05.280618,1.000E-06,09,29,52.142,1.484E-02,5.000,F,0.000,0.439,-08,27,00.11,1.000E-02,5.000,F,0.000,-0.436
99942,2021,03,05.28061 1,-193581.51,900,000,0000,132849.821999,99998,6,36433.8,220000,0000,0 C,57,,,,,
99942,2021,03,05.287562,1.000E-06,09,29,49.778,1.484E-02,5.000,F,0.000,0.320,-08,26,38.83,1.000E-02,5.000,F,0.000,0.090
99942,2021,03,05.28756 1,-193505.13,099,999,9994,132084.070000,00000,7,36425.7,430000,0000,2 C,57,,,,,
99942,2021,03,05.29208,1.000E-05,09,29,58.310,1.485E-01,0.612,F,-0.005,-0.112,-08,12,54.80,1.000E-01,0.612,F,0.047,0.131
99942,2021,03,05.294507,1.000E-06,09,29,47.472,1.484E-02,5.000,F,0.000,1.059,-08,26,17.56,1.000E-02,5.000,F,0.000,0.592
99942,2021,03,05.29450 1,-193426.66,000,000,0003,131316.899000,00000,5,36417.2,739999,9999,0 C,57,,,,,
99942,2021,03,05.301451,1.000E-06,09,29,45.089,1.484E-02,5.000,F,0.000,0.644,-08,25,57.79,1.000E-02,5.000,F,0.000,-0.413
99942,2021,03,05.30145 1,-193346.09,400,000,0012,130548.309999,99999,8,36408.4,130000,0000,0 C,57,,,,,
99942,2021,03,05.308396,1.000E-06,09,29,42.727,1.484E-02,5.000,F,0.000,0.537,-08,25,37.20,1.000E-02,5.000,F,0.000,-0.613
99942,2021,03,05.30839 1,-193263.42,100,000,0002,129778.301999,99999,6,36399.1,569999,9999,2 C,57,,,,,
99942,2021,03,05.315340,1.000E-06,09,29,40.387,1.484E-02,5.000,F,0.000,0.745,-08,25,15.49,1.000E-02,5.000,F,0.000,0.299
99942,2021,03,05.31534 1,-193178.62,899,999,9986,129006.873999,99999,6,36389.5,040000,0000,1 C,57,,,,,
99942,2021,03,05.32046,1.000E-05,09,29,49.950,1.485E-01,0.612,F,-0.005,-0.134,-08,11,34.80,1.000E-01,0.612,F,0.047,0.115
99942,2021,03,05.322284,1.000E-06,09,29,38.011,1.484E-02,5.000,F,0.000,0.411,-08,24,54.43,1.000E-02,5.000,F,0.000,0.551
