-0.14    -0.27649066379383785    -0.27649062480876135
-0.13    -0.2571745120438061    -0.2571744946246815
-0.12    -0.23776607151829998    -0.23776606423156693
-0.11    -0.21827097453211003    -0.2182709717106725
-0.1    -0.1986951727223986    -0.19869517172589946
-0.09    -0.17904492275703915    -0.17904492244213566
-0.08    -0.15932676962843084    -0.15932676954168817
-0.07    -0.139547527389105    -0.13954752736902573
-0.06    -0.11971425728920905    -0.11971425728550693
-0.05    -0.0998342433693425    -0.09983424336884215
-0.04    -0.07991496564523376    -0.07991496564519064
-0.03    -0.059964071093383406    -0.05996407109338159
-0.02    -0.03998934270905947    -0.03998934270905945
-0.01    -0.01999866695991444    -0.01999866695991444
0.0    0.0    0.0
0.01    0.01999866695991444    0.01999866695991444
0.02    0.03998934270905947    0.03998934270905945
0.03    0.059964071093383406    0.05996407109338159
0.04    0.07991496564523376    0.07991496564519064
0.05    0.0998342433693425    0.09983424336884215
0.06    0.11971425728920905    0.11971425728550693
0.07    0.139547527389105    0.13954752736902573
0.08    0.15932676962843084    0.15932676954168817
0.09    0.17904492275703915    0.17904492244213566
0.1    0.1986951727223986    0.19869517172589946
0.11    0.21827097453211003    0.2182709717106725
0.12    0.23776607151829998    0.23776606423156693
0.13    0.2571745120438061    0.2571744946246815
0.14    0.27649066379383785    0.27649062480876135
0.15    0.2957092259109375    0.2957091434832352
0.16    0.31482523935558954    0.31482507350533234
0.17    0.33383409600971964    0.3338337765484468
0.18    0.3527315471856039    0.3527309551778145
0.19    0.3715137123583536    0.37151265250754384
0.2    0.3901770891061729    0.39017524962497735
0.21    0.408718565418987    0.40871546098435957
0.22    0.42713543572282314    0.4271303279821218
0.23    0.4454254221644795    0.4454172109311894
0.24    0.46358670290855436    0.46357377965211044
0.25    0.48161794941681824    0.48159800289508226
0.26    0.49951837490819845    0.49948813679976606
0.27    0.5172877964363093    0.5172427125897652
0.28    0.5349267132705041    0.534860523686431
0.29    0.5524364045258399    0.552340612412845
0.3    0.5698190492571429    0.5696822564439448
0.31    0.5870778725125319    0.5868849551432977
0.32    0.6042173211323055    0.6039484159114029
0.33    0.6212432733800206    0.620872540654952
0.34    0.6381632868038983    0.6376574124715185
0.35    0.6549868890483602    0.6543032826298552
0.36    0.6717259166675631    0.6708105579125749
0.37    0.6883949073352226    0.6871797883755396
0.38    0.705011551197832    0.7034116555669019
0.39    0.7215972074815612    0.7195069612384315
0.4    0.7381774928366843    0.7354666165725452
0.41    0.754782948287324    0.7512916319403056
0.42    0.7714497920486117    0.7669831071985348
0.43    0.7882207658780577    0.7825422225280327
0.44    0.8051460830429924    0.7979702298096539
0.45    0.8222844864113839    0.8132684445305848
0.46    0.8397044256091587    0.8284382382095266
0.47    0.857485362633352    0.8434810313265327
0.48    0.8757192157669883    0.8583982867409152
0.49    0.8945119521085443    0.8731915035788329
0.5    0.9139853395061729    0.8878622115708661
0.51    0.9342788691745785    0.9024119658189677
0.52    0.9555518607705067    0.9168423419716367
0.53    0.9779857622112754    0.9311549317859069
0.54    1.0017866570396121    0.9453513390547489
0.55    1.0271879926672647    0.9594331758786978
0.56    1.0544535433694517    0.9734020592609021
0.57    1.083880622452178    0.9872596080053129
0.58    1.1158035585747856    1.0010074398983635
0.59    1.150597451780824    1.0146471691551977
0.6    1.1886822253714282    1.0281804041122844
0.61    1.230526990346858    1.041608745149065
0.62    1.276654739743698    1.0549337828221197
0.63    1.3276473908074586    1.068157096196193
0.64    1.3841511935628965    1.0812802513572697
0.65    1.4468825249773782    1.0943048000937303
0.66    1.5166340885559455    1.107232278732464
0.67    1.5942815398604822    1.1200642071175961
0.68    1.680790559109493    1.1328020877202971
0.69    1.7772243926894873    1.1454474048688783
0.7    1.8847518860938266    1.1580016240891065
0.71    2.004656031500117    1.17046619154536
0.72    2.1383430539028834    1.1828425335739086
0.73    2.287352060434203    1.1951320563002121
0.74    2.453365278231391    1.2073361453327318
0.75    2.638218906947544    1.2194561655262952
0.76    2.8439146127478905    1.2314934608085804
0.77    3.0726316913923872    1.243449354063773
